GroupBase,OriginalFilename,Singapore____0,Singapore____1,Singapore____2,HongKong____0,HongKong____1,HongKong____2,Munich____0,Munich____1,Munich____2,Stockholm____0,Stockholm____1,Stockholm____2,Chicago____0,Chicago____1,Chicago____2,Orlando____0,Orlando____1,Orlando____2,Kinshasa____0,Kinshasa____1,Kinshasa____2,SaoPaulo____0,SaoPaulo____1,SaoPaulo____2,Mexico____0,Mexico____1,Mexico____2,Kigali____0,Kigali____1,Kigali____2
57_37_r0_d1,57_37_r0_d1_cv.jpgMexico._gt.png,0.4339444472014875,0.4500549770244106,0.3856252688278382,0.3452812066642173,0.5231024498728911,0.7946210056706441,4.385747881322284,4.070862393080548,2.9758807276381414,0.5196015740654111,0.4435748372739472,0.4205252320209074,1.6025288142109058,1.092189476063366,0.8952938389019182,0.2516291684128328,0.2832863310139965,0.18888301874902572,0.1087210915572291,0.09073051517113459,0.08620561802418843,0.6139150668451839,0.6504077399193048,0.552397009352706,0.8699352596005592,0.40075137346136036,0.8087338466300044,0.11931926044698139,0.07943080541327026,0.08507062463361853
68_51_r0_d0,68_51_r0_d0_cv.jpgSaoPaulo._gt.png,0.8553996277585393,0.7727435992446408,0.6879887215732305,1.496461153347511,0.6355154236523122,1.6597233240809293,5.787460564896464,4.977807473939727,4.812678250250406,0.570591668307432,1.0270730469311093,0.6339620406976318,2.97284076169983,1.915139890848106,0.6124674732751082,0.4122684345195521,0.25533808713946926,0.2825650436667438,0.14827074974942797,0.13493179567043762,0.11806817032461253,0.9749977145989905,0.8531572528348915,1.026520236987286,0.6148861375136767,0.41611164696365993,1.9021519564691625,0.2631513793076738,0.2477845468018668,0.31675243553172916
25_27_r0_d0,25_27_r0_d0_cv.jpgMunich._gt.png,0.5114405288002017,0.4283367824044035,0.4047080959003215,1.0238220174664312,0.7237350644385296,0.8750298047555043,3.0633860578705208,2.269012644089933,3.1124589237918845,0.574455525288322,0.7079898214958302,0.3876939252662487,2.200776035078248,0.8502393951225822,2.069448018231109,0.22569038225675467,0.24715203870811092,0.1991001788725207,0.08931764250192703,0.08134679309632725,0.08049083190133911,0.507882525781206,0.6038526267664638,0.45627439290760957,1.0463061143177692,1.0703678961654806,0.7118300224774176,0.07436725263917651,0.07705521267432414,0.06732323894735782
21_39_r0_d0,21_39_r0_d0_cv.jpgSaoPaulo._gt.png,1.0748842213327008,0.724435372532891,0.7980253587482002,2.2101268977162833,1.1061610313604615,1.0146000128987362,3.432198613083805,3.5316094329995686,4.612205593838822,0.5341831916730444,0.6538428536666033,0.7384443884065695,2.5748208003321778,2.6008565918992974,0.32535774233501613,0.5823507048754837,0.31681588197395105,0.16106803274575304,0.12057933596666226,0.13665816850764123,0.10957971516488783,0.8515729844663656,0.7343944438456456,0.8772176230714395,0.3452974684958863,0.3190725711230916,2.1119428160617755,0.24741202781251376,0.26756690069238176,0.2954738107507983
20_38_r1_d0,20_38_r1_d0_cv.jpgStockholm._gt.png,0.5357600627650936,0.439123974382921,0.35699576361516483,1.1030114646015354,0.7873244251440701,0.6487212613841402,2.3675041651587816,1.6345664588546496,0.8636179240345518,0.5018873197929206,0.6564899665291668,0.5995061211785141,0.6430529453734125,0.9114714967981054,0.3692670534878544,0.2609823308105006,0.217328671817555,0.1908029620349771,0.09442426803229728,0.081032889600433,0.07859682999087045,0.48681374951960604,0.5729288713419374,0.46934747431741924,0.34543313837785533,0.7681405603964049,0.5779165135763688,0.10711287888016341,0.06986925956815367,0.1013957643086942
29_81_r1_d0,29_81_r1_d0_cv.jpgSingapore._gt.png,0.3861326051818296,0.40103251889751934,0.41402640471344054,1.0311135466373085,0.6917417485648212,0.44955931754729317,0.46317505346047166,0.43047359656204026,0.6441985951518718,0.2560806160496522,0.347470474150281,0.2530302035848581,1.0152432505806392,1.600902009080397,0.6269891421262691,0.31862992337653123,0.3057550918472316,0.33874169115650965,0.14986981747765912,0.15770804990666148,0.1333720672937552,1.5192186326843367,0.9114224888273529,0.5192607950025194,0.5032248404200637,0.46355136742770536,0.5350643047886429,0.18513151025108754,0.17663082632558166,0.12063313198424203
71_44_r0_d1,71_44_r0_d1_cv.jpgSaoPaulo._gt.png,0.7229191995389701,0.6733429682216956,0.8503266949496392,1.2609980728522787,1.0572337528271456,1.344142080669262,3.7332423339154337,4.481421713525429,4.613374654423737,0.5794226696656261,0.4092395676299202,0.5514400642963155,1.1477109961937095,1.4177035892329295,1.1545528804489367,0.4529877955828269,0.40583457589200406,0.25623822309004207,0.11882408355674944,0.14223601982916806,0.10536253649856735,1.1825815674797633,0.8388562482295819,0.904891348514342,0.501234884697682,0.5521809411512477,1.3773173078186665,0.16282082133823952,0.18850261576864705,0.2538757058937099
75_54_r0_d1,75_54_r0_d1_cv.jpgOrlando._gt.png,0.4253396559001885,0.47720121994620424,0.310284483354073,0.49403813619364156,0.6031035500737871,0.34427437734007255,0.605795945517646,1.240245130824449,0.833585128662191,0.259921300461494,0.33905911974502667,0.24145479574456657,0.2761917774344656,0.3692548925092124,0.29775051761121357,0.1737128073647491,0.20276286040960986,0.15658692994201828,0.08620732505220621,0.09296154915093621,0.08209909803542757,0.6062280592316674,0.5539324228097903,0.49469647875720696,0.7781420709154209,0.6225405851073265,0.6280663185516787,0.07263831070939432,0.07054574004280448,0.0688213705274984
57_23_r0_d1,57_23_r0_d1_cv.jpgSaoPaulo._gt.png,0.6147666883143101,0.517565410017316,0.6411972333176673,1.0281598893193296,0.8496567565402438,0.9115783736396915,3.7507424786352783,5.08815268605412,3.692390882557316,0.6092585416763322,0.5637368667798582,0.5362719688119614,1.626321617344307,2.0237531466524814,0.6397877008732721,0.2976306698564658,0.4207190044707677,0.3236087182138508,0.12095406519961148,0.09786478823298649,0.10977204662834765,0.5413365275694887,0.5771061880578345,0.8268145488604277,0.4301519154509642,1.1056267827491737,1.3636181044506956,0.12304466832273737,0.1659984042797323,0.16519600201196316
34_45_r0_d0,34_45_r0_d0_cv.jpggt-Chicago.png,0.7925857851701475,0.4691755764330228,0.4557321485690463,0.4582871881853716,0.5220389502979779,0.49275396905153684,4.645578789286898,2.3406894174192567,0.8495370207442611,0.43269967415312566,0.31521144727248973,0.2664354756187422,0.4844248171750805,0.6426624509512622,0.4668276755573534,0.3317911719709737,0.3066469815037926,0.19832017415522932,0.10711965923612615,0.09347547248789806,0.09326949164846474,0.8076706222516513,0.7006694466833941,0.5171388541724373,0.31040504299650457,0.7373051394976501,0.42556216552908516,0.10583596695919005,0.13588019121814068,0.1110996692343233
25_12_r1_d0,25_12_r1_d0_cv.jpgKigali._gt.png,0.9232583541366912,0.5241972574087813,0.807220393796124,0.4952358005076403,0.9037867347974243,1.4539850356023818,4.692958760442445,6.236239953893586,8.99636705807352,0.6582916168322336,0.5811217091554935,0.8963913924680673,1.4673065510074084,1.8618757391519611,1.4144073159753898,0.2687378958849222,0.3651375890530653,0.4493195331661336,0.11183479549243612,0.09389584080727059,0.10920286685591918,0.8170201469363019,0.7477906482359103,1.18230382160937,0.5131121350194844,0.39514740571529,0.3962424479190504,0.24348971632948724,0.2184210940345547,0.22970605235099537
31_32_r1_d1,31_32_r1_d1_cv.jpgHongKong._gt.png,0.450540058311999,0.3164249827769745,0.27612403502301275,0.5067311377046498,0.34911511858869565,0.2733509673192839,0.2676757480982778,0.4868789685738884,0.22390605591534585,0.22591168243210633,0.19487088501542893,0.21503868952847915,0.38576939325856435,0.557978022722018,0.3101955886752039,0.20129881333728464,0.23449239730191038,0.1423329687582218,0.08055697176191894,0.08944295008537778,0.08470386991844497,0.4923846159877794,0.5519822010427342,0.4693160613010914,0.3094246730464238,0.5808764229776352,0.3772865265117398,0.08471935527660798,0.08334472014824132,0.07308450866108251
6_22_r0_d1,6_22_r0_d1_cv.jpgKigali._gt.png,0.24995614889700302,0.41793270188972564,0.2540202647262886,0.46179551268915564,0.5531414905975107,0.4031540027672036,0.6598591687808149,2.6776448102215653,1.7145675259010313,0.5694564493319049,0.4634167863640723,0.5011492351504385,1.732447052667674,2.222107854938193,0.704625623929307,0.3330912647983605,0.25024296976124605,0.19878929998706826,0.08315243625079051,0.1439351740258934,0.09302047177136956,0.5046332795226736,0.5242757152062549,0.537022753501944,0.31545765956284594,0.6905592572215328,0.9716522175795071,0.07227145690401766,0.06234722397496967,0.0777792597352061
4_36_r0_d1,4_36_r0_d1_cv.jpgSaoPaulo._gt.png,0.6942958988636893,0.5749033576167494,0.7871643556884373,0.9498848563636421,1.194997238613345,1.045711833037014,4.84383339768264,4.495644762223936,3.3601628527854337,0.4609901858137018,0.4370037958617832,0.5913467599949509,1.6928686587577686,1.7451043234641257,0.7167431255451411,0.23143372249364985,0.29860310307545296,0.19939697576224535,0.10075506461629084,0.107550886534033,0.0988448565242477,1.0131238297988894,0.8865940200392942,0.7448368259911149,0.4875486748221956,0.4318997829082291,1.0790222882846356,0.1816933808776621,0.14517624698007647,0.14055300228625855
15_24_r0_d1,15_24_r0_d1_cv.jpgSaoPaulo._gt.png,0.5985792403272863,0.6213682739869618,0.791031712816206,1.2325596038148652,1.1269621239200496,1.329816154518572,7.536833676614682,4.459923226911109,4.766376605860191,0.9486444804713101,0.8059020138565974,0.7415562574178767,2.6469528509723603,1.9234488166289812,2.12865059121573,0.6222424965603859,0.5142404341314832,0.3765750443189172,0.0985047278659415,0.10560532886026021,0.10102191667546526,1.0138363685761287,0.7424607327006743,0.7764531122959161,0.37567879216704203,0.4555778650922439,1.38573868700015,0.2714174665015971,0.17799873408567146,0.20800947267732772
41_67_r0_d1,41_67_r0_d1_cv.jpgSaoPaulo._gt.png,0.6614047505431736,0.6025770900870557,0.6922938503154037,0.4550440691334425,0.6508919933773868,0.4385822182182328,4.368813805632759,4.449967300071381,3.906093174603069,0.7070934908178024,0.7946978197945573,0.8487488067590457,3.0036347740909553,3.870203453507973,1.486144972852402,0.28627076991970535,0.34551800475132405,0.1564513649873088,0.13252281741129945,0.13704637475643414,0.1174929815931846,0.6603124606762649,0.655602258183455,0.8218380036321323,0.3045043384339824,0.2999758654900288,1.3684174185918891,0.20591781879176052,0.16050713152103435,0.15288243964965478
52_43_r0_d0,52_43_r0_d0_cv.jpgChicago._gt.png,0.7479513179448404,0.49039522824662707,0.6106057893708275,0.5454610817959037,0.6513334687827883,0.5200893548671265,5.173180692980298,3.4996642184853552,3.6595466587932313,0.628360311525641,0.5753645720824934,0.5980350381007301,5.346422398307826,2.1139676155496274,1.8242810987166886,0.25197317991929047,0.2915998445198784,0.2893209506737185,0.09189894707205166,0.12093869271733501,0.09721016509955258,0.5037166707597643,0.5533813747612658,0.6756665586635063,1.093504318125426,0.8084961584860939,0.7586363185489136,0.112936352161998,0.07209920386587146,0.06438895819886647
13_43_r0_d2,13_43_r0_d2_cv.jpgStockholm._gt.png,0.2716543370122272,0.4209682191057145,0.41419955379410384,0.42554820876491706,0.5755547890344951,0.39660356831766785,1.6610255853474956,0.6922882045753322,1.6790183154981204,0.4241917807879145,0.27810173177645264,0.2769042199248597,0.6887264876761983,0.7804693289605857,0.5205778209775636,0.24657623221973063,0.20965149752425077,0.12927263548296286,0.08493746061408615,0.08625227078622628,0.08234605987762779,0.5365605866612168,0.5492140404989768,0.4803888035084237,0.94385613539318,0.38983224561807583,0.6199109280829871,0.08630612691329634,0.06801191500797904,0.07681990912551555
10_38_r2_d1,10_38_r2_d1_cv.jpgHongKong._gt.png,0.7309562611921574,0.5530797525396083,0.5975242876006778,1.2316530492971942,1.0632915398812184,0.7670723823221924,3.875957716110395,4.575051774204301,5.255656863223063,0.6674063079294356,0.45859829376492417,0.7045837342579325,1.856238014809438,1.3730645406118274,1.1526107803126215,0.20060332063926034,0.3536153695553803,0.16972657929178603,0.10305435467896723,0.09513117870777046,0.08773555438884886,0.6495589508928679,0.7226788428575964,0.6702581561610569,0.32873683298205836,0.8206872810585227,0.8111536595015787,0.126259101783241,0.10956936351560899,0.11774688514293757
40_75_r1_d1,40_75_r1_d1_cv.jpgSingapore._gt.png,0.605303779978225,0.5041168809360461,0.5535480618059446,0.4986483928106281,0.5849637943824909,0.42554478097238646,1.4447602124425758,1.308141086538133,2.357675449221686,0.528609404118477,0.4125481848022864,0.6333061961008716,0.7002419315722654,1.4845310869113018,0.6776453677225872,0.17620252897187857,0.21411862292361547,0.14598959300578462,0.09260736546702947,0.08269650521065296,0.08496093299162055,0.5218670534348494,0.5828057325659757,0.5355065545475227,0.3192479074464563,0.6541622724612025,0.7247902507288927,0.0707779594140593,0.0733828915816248,0.0760101418452482
97_28_r0_d1,97_28_r0_d1_cv.jpgOrlando._gt.png,0.47186459385341734,0.49823685204449064,0.3099524109331542,0.49692235284906017,0.4480613185663642,0.4738296321573616,1.7458180625174717,1.3326245025983663,1.4995981523661175,0.36735827941610477,0.36376176032982765,0.3702347008811121,0.7275664760456638,1.5065000958337915,1.0754251853809984,0.4681976988264578,0.25707282654982555,0.2109566582651096,0.09301444734615189,0.09191766549392696,0.09156653786322158,0.525228061917147,0.572087837620289,0.5198996654408912,0.8687269461832693,0.830428784067597,0.5161955130496535,0.06972457789220335,0.06366950293376976,0.06629488963494623
15_47_r0_d1,15_47_r0_d1_cv.jpgChicago._gt.png,1.2699926977152936,0.6648847176861309,1.1216667504840006,0.7572507357119175,0.5192412844130159,0.5375970359002312,2.296226233140798,1.21237074166807,0.889026728613695,0.3134076209903651,0.295470236229412,0.3096343775296118,0.5815873051935341,0.5453990473687444,0.8288195875948295,0.3597610013290177,0.3924149493872974,0.43811940885323564,0.0906590584706787,0.13937686325270807,0.09623045108580208,0.7281348134461659,0.7774935656609742,0.6760247535927628,0.7923698325271107,0.44281159480532367,0.6010155546270544,0.09411583462115596,0.1255406999245697,0.11444400041549124
22_41_r0_d1,22_41_r0_d1_cv.jpgKinshasa._gt.png,0.4673487846634307,0.37338301368517207,0.35293390304516653,0.43467930833902574,0.3075137238175166,0.324142654179961,2.885922246809525,4.1202922956281105,0.9637009389557643,0.7960829109444094,0.9311121164807628,0.40760396877882704,1.348756780450276,1.2123864649465832,1.0921972622914617,0.21689718825499948,0.25342783926433915,0.16922479647675573,0.09081966695889537,0.11273457018337353,0.09897994034437783,0.5007085348371729,0.5317008837023349,0.5279176875899447,0.2790713894593719,0.5463134756089494,0.8988846727247146,0.08623259201207566,0.11656321227269564,0.07443246689013586
30_34_r0_d2,30_34_r0_d2_cv.jpgMunich._gt.png,0.6571940983518434,0.5904643318562776,0.5831621151859945,0.47934281677936086,0.47642564519309233,0.4144557196450824,4.84861574913573,4.592620360908448,3.870492211792036,0.7977225551904121,0.6954789227796355,0.7686229976944305,3.381277076622355,4.239651172939222,2.3113941775499263,0.345565087327217,0.4664202733307902,0.22549457620814975,0.14771771874662296,0.10289987357374253,0.12592687560224225,0.6489649525377609,0.704404839667528,0.9696278229026065,0.3141985150516202,0.29765807437864716,1.9748216825604468,0.2085824451033468,0.16650115870729132,0.18420937949408653
8_53_r0_d0,8_53_r0_d0_cv.jpgSaoPaulo._gt.png,0.746957633373444,0.495494184958312,0.9134150628877397,0.8493662116766937,0.8332827568701178,0.9697267211955659,5.39668363423273,2.9096647835698097,5.8470690325611505,0.6254309910461743,0.6265734637742134,0.5157348362358462,1.7864723389019783,2.415183802711195,1.5958220381886932,0.3869003619083287,0.3290983491600964,0.19523423398669365,0.1256481442037025,0.1165609686832231,0.09601648481278585,1.122068635456104,0.7218292216732297,0.9228886710685038,0.45997544078966895,0.5266623815105577,1.911165983818588,0.25244846313201924,0.21778549081508844,0.24174330308848677
47_19_r0_d0,47_19_r0_d0_cv.jpgMexico._gt.png,0.8929728605768905,0.7149078524082725,1.1631162168050941,1.3553663224866905,1.5144624462572682,1.369241379821091,3.857415833254112,3.9074829394899426,3.4033840440344068,0.8218915373485506,0.6482517284927307,0.45871148688485847,1.0341867193589351,1.1209987645935326,1.0395931190817864,0.3423446192448609,0.3218209793983915,0.262354272263854,0.1977374906487421,0.10430907224669682,0.13665272855970034,1.051745062768401,0.7506233626031026,0.7326385650289449,0.38954073793862337,0.4314422565534696,0.42505781536769427,0.19577478067964693,0.14878916894919259,0.2032541010204768
91_52_r0_d0,91_52_r0_d0_cv.jpgOrlando._gt.png,0.5256563466740627,0.38815260138586744,0.34239058001576633,0.4158661132880225,0.3198031916440304,0.2603039291319401,2.7498232097055295,3.809966224262491,0.6409825456270919,0.5598145106064112,0.5820498997057075,0.42910075249115653,0.9236498417111944,1.1876094115233427,0.34239867249137024,0.22762984467155728,0.25392781741869475,0.2163680854536724,0.10401441001532793,0.10651737008366513,0.10566151092791017,0.49820782310701545,0.5866484444762318,0.5004291353472418,0.31925553672464413,0.8577762195914693,0.2846484130756835,0.1362105879925839,0.09717126881829427,0.0843846008053124
9_46_r0_d1,9_46_r0_d1_cv.jpgSaoPaulo._gt.png,0.47491622253503374,0.4703564210540826,0.508256860873069,0.36681556915935837,0.4527505493783774,0.3885516655963802,3.1429098482683187,4.343953013851889,4.04692609789141,0.972635063885311,0.7285467332082699,0.6093609120409674,3.3781183590615402,1.7174509846367874,1.9769511518095386,0.3031951761600794,0.29993685272674336,0.30804322525348105,0.11321518608697238,0.14388698032996536,0.14140806535440958,0.5098945285932895,0.6196317305073608,0.5613244708551428,0.2927184692817082,0.7300115936919283,1.45863899208168,0.10128535121797813,0.07223777516045493,0.08570448816086763
22_42_r1_d0,22_42_r1_d0_cv.jpgKigali._gt.png,0.4624826458073076,0.496371681357592,0.5017176416549064,0.3961836911984619,0.5474823077470065,0.5884329665553815,3.4378525019946973,3.500712850955548,4.387503863851423,1.0894950468030364,0.5826449647016889,0.814723677834103,2.263045369398838,1.4565609742203378,1.8823377592374746,0.2344033314728149,0.3249074240592272,0.24394405187381743,0.09783583517312332,0.11372745464943591,0.10506479849006087,0.5641641129394774,0.5888858134543625,0.4425740738754248,0.4905318751833147,0.2661349121846106,0.7887566850630283,0.13792680797365392,0.07096793759030151,0.09504016674062496
80_19_r0_d0,80_19_r0_d0_cv.jpgMexico._gt.png,0.8485333361979428,0.6111778369467138,0.834310579344412,0.795694889088234,1.0389907520049892,0.4787989196884737,5.783636220957036,3.4505523797695643,2.0007639968039004,0.927980140037398,0.6782916055600509,0.3089577528349764,2.790543137670262,2.8809073999724353,0.5391584376600113,0.27116501679778593,0.4316510873591324,0.16813506346334725,0.138161015028689,0.11831888696261057,0.11437287593681367,0.7856992851104951,0.7569080730105779,0.723264211650574,0.4653485956671029,0.40004279002737164,0.38921313276055297,0.1872742956371412,0.17197573884716075,0.18851500292248694
10_47_r1_d1,10_47_r1_d1_cv.jpgSingapore._gt.png,0.5577803545734495,0.4347489955995807,0.3219902962444212,0.7246371888681388,0.6125726634409348,0.40661962870914065,3.066812440580921,2.6509783703263383,1.4323698688513542,0.6220704886530366,0.4592455453343791,0.3627601879810027,1.4039262699089594,1.2677396617885097,0.3926248040702667,0.16227694580137222,0.21695648609077398,0.1893496068948989,0.09316279637578281,0.07794346713351229,0.08118511282975077,0.5666035648042161,0.5787198854753443,0.5505100832753124,0.3658922629031349,0.30511953691822963,0.3216599984548702,0.09442702826624919,0.09958635230406708,0.12532442009916667
28_72_r0_d0,28_72_r0_d0_cv.jpgKinshasa._gt.png,0.32885722193189215,0.4137616350311073,0.2623612672607051,0.3501061189078755,0.5377568009950792,0.41871947089625067,1.0145756907972827,3.5998037363082984,1.942095414446856,0.5793014616677756,0.5608212567212031,0.5573541845494038,2.277808661575662,2.8580812858623683,0.936973710537859,0.263568435765701,0.23578527639555796,0.21618858569033364,0.09167244557000584,0.1465061736861689,0.10136618585780821,0.5140755216335383,0.5479864193622634,0.5630877630291107,0.290721029772405,0.7732157047031524,1.1514272173699902,0.06734969618602053,0.06102243410008282,0.07584102253767014
17_55_r1_d0,17_55_r1_d0_cv.jpgSingapore._gt.png,0.2652461663810009,0.3659617429961872,0.24911172785899544,0.4835528028456301,0.9300148851552221,0.3808703842710438,0.8106738185577269,0.4747717373522537,0.4836137380729015,0.39245240630771877,0.3779493679131192,0.47578075862795594,0.47017391681305887,0.625542060562373,0.3111549685914688,0.2878051343953757,0.26219482944921035,0.12954995175487602,0.07838679105484447,0.08000137365368142,0.08472283560337542,0.632493342097885,0.5794209234649971,0.4912285017594113,0.6206658939033123,0.6255531253670397,0.6540954804790272,0.1049924067713655,0.09124655991214513,0.10354120917120645
14_32_r0_d0,14_32_r0_d0_cv.jpgSingapore._gt.png,0.8368992231991796,0.8294602787600451,0.5201499950200996,1.0526903782657173,1.0287376051475439,0.6692047765781753,5.166967851236346,3.5396377762480404,3.4617186754976865,1.0144483922621585,0.6413567030844278,0.6487674806037248,2.0960506599726503,2.4689124539783225,1.176137796387513,0.41498753141362976,0.3399868617413522,0.18482017325318884,0.11830157440214747,0.10697523781900077,0.1029212665428954,0.7429599826631529,0.6892318514315848,0.7039172453191859,0.3688848272675987,0.3424328330452208,0.3675864082570843,0.20290823161033858,0.18417047752948018,0.16822966649856425
58_44_r0_d0,58_44_r0_d0_cv.jpgMexico._gt.png,0.7626860695732248,0.6728516552487417,0.5061039364318731,0.9064714588148854,1.0810515108885448,1.1095006808926628,3.480121534713544,2.01340752969592,3.5578308323435484,0.5716642890977528,0.6021965927896963,0.43197674724612445,0.7782366247749815,2.1998946316023065,0.7430996468209451,0.3770751450938642,0.28436102383279377,0.46885963565186467,0.10738076948559001,0.10123492821572745,0.0931844251957591,0.7493810865042687,0.7639338020255746,0.6851923213877453,0.6999702266715394,0.6376024467292227,0.5919694194285985,0.2590241008717394,0.2026427424112353,0.1718064531253167
11_59_r1_d2,11_59_r1_d2_cv.jpgKigali._gt.png,0.3418259435510645,0.4175304704826849,0.27441199844916264,0.37831148485163885,0.5674109798681202,0.4149794354636688,0.7434850014586772,2.3614365115896216,3.1961302733238846,0.5139493835849535,0.6575480312697691,0.5299309315103273,2.2509663211741717,1.2722060771413963,0.66656275080052,0.24425159101518876,0.22911361792325624,0.1739411274408103,0.08150652883284795,0.14557443036949178,0.09215594255184283,0.5161988724946678,0.5390051558432497,0.5128807230028251,0.7538010553063814,0.7789550754785906,1.081324056336638,0.06948455592710434,0.06261682647023781,0.08074798959430063
61_13_r1_d0,61_13_r1_d0_cv.jpgOrlando._gt.png,0.28193922542781913,0.34016599019318167,0.2444306622606091,0.27102583021792637,0.33767782040630206,0.24094047019028403,0.4444288965254236,0.817486528651425,0.2475789366133049,0.341851750746584,0.2993443354031333,0.25475353075438395,0.36583409832759933,0.38974630082649675,0.30632101714768034,0.13452244405267447,0.239226346985939,0.13985791652893567,0.09828403555763998,0.08740978960867779,0.08619221344375387,0.5463686662154651,0.5512533220843616,0.5047175877947593,0.3218837914192318,0.37632743757646675,0.4090891168057169,0.08240752603156397,0.07661183195368358,0.07558528748668414
5_33_r0_d1,5_33_r0_d1_cv.jpgOrlando._gt.png,0.5881132312625705,0.5228196618180883,0.4337027705648834,0.437379732049656,0.4466560223940396,0.4630342978088847,2.9443999286666513,2.5281861237582635,1.5872117015026161,0.5232319266897394,0.6150497908825637,0.2898858033448487,0.30700804510588203,0.4476244637325399,0.2886413867704468,0.18152568406671343,0.2794291201739688,0.21914770805353873,0.10570936424808497,0.09500910835960621,0.10084151083293182,0.5983639622836417,0.5784156463550535,0.5244125951835813,0.4320581383595636,0.3720667252721669,0.3742631385154109,0.07978848332844245,0.0906619255873211,0.09729838722567001
