GroupBase,OriginalFilename,Singapore____0,Singapore____1,Singapore____2,HongKong____0,HongKong____1,HongKong____2,Munich____0,Munich____1,Munich____2,Stockholm____0,Stockholm____1,Stockholm____2,Chicago____0,Chicago____1,Chicago____2,Orlando____0,Orlando____1,Orlando____2,Kinshasa____0,Kinshasa____1,Kinshasa____2,SaoPaulo____0,SaoPaulo____1,SaoPaulo____2,Mexico____0,Mexico____1,Mexico____2,Kigali____0,Kigali____1,Kigali____2
16_55_r1_d1,16_55_r1_d1_cv.jpgSingapore._gt.png,0.34026697778504605,0.25245090115963464,0.42944783801479935,0.5775404489063803,0.58882059180348,0.538956006805276,1.1824967797370918,0.4126183215982492,0.40708414947146593,0.24099749213029464,0.2865114104473032,0.2501690080182361,0.49225582900667,0.34300543712919895,0.32746804333903856,0.18716813412318378,0.18195053895713317,0.13362135684290116,0.07869055470773105,0.08035776586789735,0.07806634149927504,0.5463735908218296,0.5199022007255262,0.4503437710225444,0.8230835516905117,0.7727270328682208,0.643365006073138,0.08287835225259368,0.07028449773275633,0.07739358516008088
73_65_r0_d0,73_65_r0_d0_cv.jpgOrlando._gt.png,0.5649659545933063,0.5428927889597762,0.30338549951959065,0.4539083766084841,0.5273668981091141,0.4325187770460507,2.510510840289644,1.3863894855985417,0.6521532510709585,0.6922794040988811,0.37218810841694355,0.4860102848655624,1.309117230508593,0.9865817584190955,0.5167800737221587,0.14642390859966237,0.24072822430586713,0.16093983813545765,0.12300010522586399,0.0924967618796045,0.0939236102134281,0.5084770171705931,0.5931460581915672,0.4743425018193921,0.32084027336735016,0.6130733485788805,0.5890967410473804,0.1081622217458098,0.07913036872853808,0.10524395716788695
16_18_r0_d1,16_18_r0_d1_cv.jpgMunich._gt.png,0.5638518589125305,0.571933266352251,0.5126991244856035,0.5892464682647424,1.1513397426582086,0.6580280889197966,4.198777506539132,2.4466999969592433,4.975849077365129,0.8116561497605072,0.781260503208483,0.6987520458252547,0.9834811313248647,1.687137352423888,1.0491762165890615,0.2157731345665852,0.378655909110028,0.18392707588706617,0.08961866852038475,0.08889194849327554,0.0805830974387577,0.729572061598592,0.6051557161360979,0.5098719316279239,0.8539636941390781,1.2040049293568444,1.0329497963337344,0.09964740735914711,0.1002613180382632,0.1099517792633169
17_40_r1_d1,17_40_r1_d1_cv.jpgSingapore._gt.png,0.3691343559733341,0.5086187151551894,0.5231612481541761,0.34575798848383604,0.758389737657395,0.602629725754734,4.578309744795784,5.6619856570495175,5.4776319497002985,0.7084422928365675,0.6023531179234487,0.5000827321688266,1.5181967398182314,3.0512569159857232,0.8041058859278856,0.2068087953906852,0.25321591082579653,0.3997037056762565,0.14838890777361394,0.14327648640707072,0.10529337812078006,0.7500356007864538,0.6901761982401804,0.7799557335648569,0.33987849302371254,0.3509912318679599,0.9359004104420637,0.1393237786209852,0.17157437407132556,0.14672959015159268
25_24_r2_d2,25_24_r2_d2_cv.jpgHongKong._gt.png,0.512985567406824,0.41091081494432363,0.3927971514119381,0.2812305743666857,0.26452884269102195,0.2971555545416086,0.6488282271880671,0.31546415137762596,0.2903589872103712,0.20269442896721376,0.2004757161916041,0.29991908696983594,0.3116891692283825,0.4911883045007853,0.5115613651483109,0.11824653282646613,0.20986954955090734,0.11154840961646369,0.1083831757159005,0.09723538178272428,0.08920661146085059,0.539324527224293,0.5810142620601546,0.417118042360029,0.3144324812706236,0.3111200173551442,0.5964480079666337,0.09734338080574707,0.09897140934677191,0.09228612930937152
15_41_r0_d0,15_41_r0_d0_cv.jpgMunich._gt.png,0.26031846105085427,0.25158097754711706,0.28443217665678455,0.5475542772174322,0.5238608993828984,0.35699707062447034,0.3223055805827971,0.3042817677141356,0.39629505593800785,0.16846052682944718,0.1997406942529924,0.1571020186228452,0.8672971488110561,0.43096298635091806,0.40741315696879976,0.20796208810045663,0.16949453179741794,0.13113812548934856,0.10104439138078579,0.09586779483832833,0.10100773563864482,0.6456443444309916,0.4892535973336744,0.5384749302888158,0.6507645085841359,0.33025386479365626,0.35598442480629455,0.09718986012709775,0.0886751148140911,0.08632645770017848
1_1_r0_d0,1_1_r0_d0_cv.jpgMexico._gt.png,0.7515267320474086,0.540472881102356,0.6511874475270415,0.617090632136942,0.8175896730850218,0.55077355407715,4.619611420577042,4.0527292472244,6.9562804333753885,0.7145119478721026,0.8613768289113359,0.8444655656075046,1.44427969764467,2.6164661451574065,2.0481159003871725,0.3956535151294374,0.2979118012931685,0.462939660260854,0.11176238536765346,0.10879907383643467,0.0906618264225865,0.67410509149656,0.6171948070899416,0.6716890094256233,0.3521332873764522,1.2622624563066347,1.2773071282110613,0.1724835880415644,0.13792964765928353,0.1667945164879411
25_47_r2_d0,25_47_r2_d0_cv.jpgHongKong._gt.png,0.4674439079306176,0.40269826061607455,0.4562865867102373,0.6247683473764118,0.6042276533514523,0.7457247365939548,0.9660637369223841,2.6714708215762513,3.1170220864630536,0.5275056985332267,0.6543828575620355,0.4920446173966193,0.6338078543572264,1.800940973275021,0.4970886440940431,0.17463826161393445,0.23491847740585764,0.12683983155070655,0.08326876745173445,0.07610689811649946,0.08178815203394879,0.5309056681783332,0.648577114944419,0.5352252921453546,0.28287688726599663,0.8830186418187804,0.5597628779001188,0.07222655898018002,0.09032861126581065,0.0690532717715364
37_18_r1_d0,37_18_r1_d0_cv.jpgHongKong._gt.png,0.588879173747322,0.5282208784515969,0.45150882951976384,0.41737749805450947,0.4231504652143103,0.43772163981671836,2.0049279429774325,2.3147987162275676,2.2138534537710948,0.7162155798253079,0.24369149626472608,0.28981734474183757,0.4473162975932792,1.051125280898501,5.592037033490836,0.2861696171245967,0.35302782862973253,0.27883104455943797,0.14107098103659702,0.12943974152431428,0.209642846458205,0.7321667831765953,0.7875309066725895,0.7578560121419868,0.3382303133147598,0.3739983545262421,0.3759123587428367,0.18150952191349642,0.18910261144184914,0.20940244357250049
52_17_r1_d1,52_17_r1_d1_cv.jpgMunich._gt.png,0.36055665485313876,0.3921056177256396,0.33841501778653765,0.4738502478199589,0.6271769429235537,0.4305951247618495,0.691425307017209,0.7525130301011486,0.6811516358885783,0.4149494897064942,0.5713000957106414,0.5720050213931354,0.6399255177092346,2.1136276033579486,0.46096043883126187,0.21756798304452968,0.18126187659642393,0.14549663491860973,0.08885478807841855,0.08530594738836225,0.08480577577278985,0.4621327996442669,0.5766647793504089,0.5517542939867562,0.7699307954200795,0.31461946481772246,0.3572121894638249,0.07836595045791682,0.08559053137852925,0.07574911202855537
29_68_r0_d0,29_68_r0_d0_cv.jpgChicago._gt.png,0.7166467442379799,0.6192297711741703,0.7244045540685183,0.8933349665969872,1.2509446455699653,0.9992035677220702,4.203828074466088,4.5760682945186275,4.410414149464341,0.6139752065477078,0.6022883189523418,0.6041245345726202,2.6833165996965254,2.5141147752505493,2.1062834403333834,0.3324659909428956,0.4731683282427548,0.1886394066294779,0.1168635728379054,0.10615600090178214,0.09850253925940615,0.570060838977668,0.5347819169454451,0.5747696235647599,1.4359120859970427,0.930228390360122,0.8325028274038923,0.09561744482973746,0.09806929636040741,0.10956708911409896
10_64_r1_d1,10_64_r1_d1_cv.jpgSingapore._gt.png,0.7270213759860562,0.539564785015169,0.6287193043639163,1.1886466204037642,1.1227808109401813,1.002063393126722,2.752248229567078,4.488710994563648,2.295875042522879,0.5921632045238948,0.6000095256286077,0.6952315891972539,2.1167885751857467,2.5025256289424,1.1739029150805218,0.3389130429006873,0.49935260625073713,0.4496221990556187,0.1356092037643448,0.1181128942236337,0.13897255593975205,0.9457901309069421,0.6792768363690993,0.5337178440663829,0.8326672217431406,0.6785854250684679,0.5419582043620831,0.16855481391728516,0.1572466993528942,0.16447049634425276
43_51_r0_d1,43_51_r0_d1_cv.jpgStockholm._gt.png,0.39461958000336017,0.3043601443997759,0.26191073076178145,0.7072044287794306,0.5598034713946072,0.675316178436281,0.35071331883216406,0.4578066733666128,0.2518209690269432,0.31908781302297573,0.3114698687138807,0.3011352513451311,1.2551324283272989,0.7515313519737974,0.3493279901199385,0.2042052006945896,0.19276732608109978,0.12145443256979524,0.09219066996270225,0.08232785188845446,0.08078444791917855,0.5611726942760652,0.48664005066787647,0.4629691207435317,0.7073783473675176,0.7285154823920821,0.7278156454550954,0.08141324573931207,0.08213134042575349,0.07547482509181645
56_28_r0_d1,56_28_r0_d1_cv.jpgChicago._gt.png,0.7199416541439932,0.7490874098335553,0.5466400571615267,0.9986533235997049,1.061767765803248,0.53156892731872,3.891701455335831,6.545860934615834,1.6061701874854917,0.32912620565208633,0.7443653971657768,0.4157449544371157,0.28280669630717603,0.39254141160420114,0.3244045348746877,0.30736050629185774,0.29431309434330977,0.3904876484954839,0.16080223135109373,0.11620068266321232,0.1388370441090051,0.9120253158029227,1.0489041143148279,0.9874186527401762,1.4834608257965738,1.0365635700284475,1.069771890966731,0.27338134284004445,0.27331327951169443,0.2839692019140166
65_67_r0_d1,65_67_r0_d1_cv.jpgChicago._gt.png,0.7392291864317813,0.5959457271150969,0.601524447299671,0.553882099714021,0.9062939567727226,0.8218598689511855,2.305797059467586,3.140569080770656,3.2637351033270243,0.5448985441757759,0.5053309231697057,0.5098105492814938,1.196681957096589,0.9428297235677529,0.548647712754413,0.34112514755031953,0.29348372133941303,0.21293282865820948,0.09909017491699341,0.084662682843114,0.10360441405133337,0.703576486111764,0.7216329208608222,0.7115293102510332,0.3636635230960255,0.4575896706364183,0.8120643699763168,0.12515847364854085,0.11889129237013049,0.1343487709372971
13_42_r0_d1,13_42_r0_d1_cv.jpgHongKong._gt.png,0.3769443138604511,0.4023854584390665,0.41975137550269576,1.0533285333642934,0.7252379737130059,0.4707049489109968,0.4777691077222471,0.4432369744627667,0.6495956977617343,0.27530422148260003,0.36008774639260444,0.2438683374085049,1.0485291790887494,2.140934997771372,0.614878072904361,0.32623158904170124,0.31559236844778205,0.33726087147639555,0.15178643734696015,0.15818380124576198,0.1348353919406718,1.4944628503570712,1.0638593783401884,0.5419074230459228,0.5024302438618852,0.46437265351663337,0.5327525751160447,0.18600677149598369,0.18232931255719906,0.12009160421512342
18_42_r0_d0,18_42_r0_d0_cv.jpgSaoPaulo._gt.png,0.7060296210578454,0.698915405080188,0.5937393807045446,0.533127686018629,0.7970728455782009,0.821507169706827,6.6722077313432235,6.706857848743676,8.031774486929644,0.3682680788671696,0.35742224721819005,0.7199944742932057,1.6032462851955278,0.7503137111079923,2.8460795458380015,0.3604487313563877,0.3095238137073975,0.35396977227014575,0.1252048068168865,0.09022048528577398,0.10118910562307838,0.8482215145355876,0.9195352051478112,0.9012133241028932,0.5387629663092194,0.4055065450794027,0.46635840256522715,0.20243558190612565,0.2443022024171787,0.2368437825981473
61_58_r0_d1,61_58_r0_d1_cv.jpgMexico._gt.png,1.0822072131550085,0.6436478746842768,0.7557058778681603,1.4393621369283065,1.3045456118531875,0.5636526753138423,4.341960184352356,3.822876264637336,1.9566441524188267,0.5995156862704316,0.5463716846364624,0.3408656101019951,3.6523374120322987,3.1187882083037404,0.3185882326670835,0.4520963379602108,0.571381716598742,0.20853105919154313,0.1570670843308253,0.14529212702660652,0.13519665366787922,0.9308756843813171,1.0693424977711183,1.1398552144794811,1.0248062953446715,0.592062245500405,0.6225608654918251,0.259604131628188,0.2052584586971625,0.29891212733956307
33_50_r1_d1,33_50_r1_d1_cv.jpgKinshasa._gt.png,0.7653739914914549,0.6631122158856524,0.35108972322359844,0.6033591143344056,0.6093738756466046,0.7288620966654998,2.8610405391600215,2.539346218188235,2.7162102868449294,0.47661300257078254,0.45291995234938803,0.3588984815361837,0.3521212136661561,0.33366325161856003,0.27873721424664655,0.5601411615555116,0.6322494289079769,0.18631804932617796,0.09259491722301028,0.09322306609601946,0.08726170808834195,0.6518133505417136,0.7007781818244039,0.5090437955867092,0.38490407992568726,0.35486994124472765,0.7914182528523451,0.08557147110958704,0.10503762822982025,0.08107554046912265
21_22_r1_d1,21_22_r1_d1_cv.jpgSingapore._gt.png,0.8219612737037969,0.580119103547011,0.6917465957281893,0.6488024835184005,1.0002088752322307,0.6476080408554772,3.445935625543585,2.508757381019823,3.559738004883402,0.5893378913209745,0.5218466731816734,0.3173709134759665,1.8704353001397684,2.589601818530529,1.2149981060612045,0.35856976631520954,0.2543680743567602,0.25745598759815586,0.10486483047136835,0.10556434599761177,0.09381055251855036,0.7475871639320248,0.47103637549358973,0.6386421045299284,0.401699779622988,0.4253694706458027,0.6899048578209876,0.0772732701576615,0.10147883946060438,0.08839397903483132
7_32_r0_d1,7_32_r0_d1_cv.jpgSaoPaulo._gt.png,0.5766718785901758,0.5559908141570923,0.59281735035975,0.8552194902856427,0.9320506126957043,0.7704517698672789,2.9563042009677156,3.636580810950254,2.020502835324034,0.5407059157233598,0.6081720487080311,0.35755894795730275,1.758472143986204,2.9374004997514422,0.5834989009883248,0.26432331555399285,0.3163822761201518,0.19921219986041797,0.09449795089702206,0.09384436054657272,0.07902678746824882,0.6662357388837118,0.6645492853242758,0.5329461003508695,0.40684584548737623,0.3823056423811122,0.8926879252082108,0.1193805377875201,0.14613663110254674,0.09479966439826512
12_49_r1_d1,12_49_r1_d1_cv.jpgHongKong._gt.png,0.3807939285875318,0.4370558618130708,0.4647108374493323,1.0500245431592872,0.7084450141581338,0.47414794392805787,0.4591521550942193,0.4240716809310634,0.6624546002910165,0.2601600425069173,0.34807157068346534,0.24646595748028813,1.0142118180047328,1.5412338548676052,0.634363520525425,0.3308116643211597,0.3001310204973834,0.3272114056098926,0.1446690251083769,0.15538066859708305,0.13079708431659492,1.4830714035302663,0.9008946713747354,0.5279676818453445,0.506216204699509,0.4410421482616084,0.5215034126457531,0.19144521922861713,0.18239613666516016,0.11719475821224205
48_11_r0_d1,48_11_r0_d1_cv.jpgOrlando._gt.png,0.3985246566088281,0.43996635835297637,0.3621219162082816,0.32626194559511623,0.561690207936259,0.28365276000319134,0.4968244850382689,0.72305965498562,0.3072068245087503,0.2814251096569242,0.41821252128573544,0.22965777811808222,0.37065611463129605,0.31548045025607097,0.3065340571569559,0.1448693891761004,0.1422375400506935,0.13474491966218283,0.08758809791373279,0.0853599284070201,0.08321284137886277,0.5304774428282071,0.609125068848527,0.482322263840746,0.3534426904696193,0.7357483868667405,0.38382355814241237,0.0911252670248814,0.09962302921226455,0.0675767772352183
45_12_r0_d1,45_12_r0_d1_cv.jpgOrlando._gt.png,0.5409215638824171,0.49544212487835104,0.3168020672432467,0.29140254372108576,0.4332162813389441,0.2734317590093997,1.3059719875569427,3.1163347210786307,0.6464751550891233,0.41544632521142194,0.4102712255537772,0.27753295594325667,0.26656533371426483,0.4350343997006785,0.30316487820620025,0.19773518458555556,0.4111092720844026,0.3097058220966137,0.0916707706792231,0.09263443280412412,0.11828121327517602,0.4125979433148241,0.526646263017552,0.48963268399324444,0.41362798160899183,0.4777183725151226,0.37995855050472344,0.06743398308706128,0.08624897116446391,0.12150084456443073
55_34_r0_d1,55_34_r0_d1_cv.jpgChicago._gt.png,0.5414412504208667,0.31564065159019083,0.2633375651126098,0.4435123185959019,0.5985845739045244,0.4525250073571751,0.2786452674346856,0.34302035164656264,0.2413182697620923,0.21273880248742352,0.2558828688716239,0.16567988296508157,0.3947248477534813,0.5355140287669637,0.32399835891887413,0.1879006865261472,0.1988712663863971,0.11223470465596347,0.08128180625164168,0.0836276350824287,0.08001323211578847,0.5825991849637503,0.5819432217463727,0.5345434214409033,0.5036191659218402,0.4412700436565465,0.5119788985041596,0.07693305230847364,0.07564447490860948,0.0830413954963833
8_25_r0_d0,8_25_r0_d0_cv.jpgMexico._gt.png,0.7320743494231065,0.4497446710920494,0.6448359051878724,1.2676168427366066,1.1123994866410358,0.8871964244537958,2.9606976450067015,3.8864593172079185,4.5547063844861695,0.7523961866189202,0.604070870550946,0.6414907666904037,1.5063645667959644,1.609677195540513,0.35805157027954554,0.3091819330087674,0.4772373603755477,0.26174643087374716,0.09893107138015717,0.08994232348542391,0.09159041861744573,0.8020917771581663,0.6730870786165543,0.6934482452781231,0.5185356009670832,0.41933278873713786,0.43461795856476965,0.202130816370307,0.2036126966308975,0.22133685730043817
55_24_r0_d0,55_24_r0_d0_cv.jpgOrlando._gt.png,0.3607427718537947,0.4865053088091372,0.47386125539772184,0.2601797047871669,0.36609409854330444,0.31785990990328084,0.5390575215481985,0.6562407119296185,0.9900872507690729,0.19958558290655856,0.1845321033527489,0.19262201273724713,1.0737986212738615,1.3946807471470528,2.0379656342841335,0.4081016854215195,0.4008407347606426,0.5586525968205751,0.1142547540985397,0.11248931798712965,0.11002971166654334,0.6085887471833775,0.6980573887987848,0.6000761933049289,0.5921511562537125,0.8479479493596155,0.6385070296877675,0.09243179801716724,0.10193833457754227,0.10398819752020609
19_35_r0_d0,19_35_r0_d0_cv.jpgHongKong._gt.png,0.7610705170242436,0.6734836887790007,0.620069623827505,1.100780135953406,1.0506920458086388,1.1701337520451052,3.578391608157428,2.2793256793801557,3.169238665748213,0.5508403557398415,0.6874977954014757,0.5715456794941419,0.8439498847280847,1.0732379742600897,1.102736309924294,0.3770116751955211,0.32061879465953097,0.20295230615134097,0.09422185390608456,0.09059656589570796,0.07900094670002955,0.6941627027814248,0.5691998299463812,0.603411777131565,0.40696023083730687,0.39454358638763004,0.9156084283738237,0.1017125328416787,0.11523429047686204,0.11533206737054388
91_30_r0_d1,91_30_r0_d1_cv.jpgOrlando._gt.png,0.6646967012606255,0.4916630711836606,0.38470504813852313,0.6342687088646362,0.5995394465230128,0.5849268507569759,4.76870778890478,4.567257633398404,3.436418159757508,0.3002169074821377,0.6833189822409622,0.5944238659969706,0.3964548429565184,1.1188139836976043,0.64123340095831,0.3507437954746783,0.2883333121841151,0.34369852582150995,0.0975886134994198,0.09102861726326546,0.09039539083079853,0.722759425385695,0.6253735864847549,0.8122911654153285,0.36601564102633166,0.3829034686228115,0.7717072498974666,0.19793275896299292,0.19150786070676531,0.22550560770811354
61_53_r1_d0,61_53_r1_d0_cv.jpgOrlando._gt.png,0.44005653706749215,0.3972140660663863,0.3911135818681978,0.3747920170623611,0.5156730718743456,0.40004670697017536,3.497841515472974,5.140201122127474,3.4556371660031147,0.9624364451357251,0.6080002040884392,0.5606478984475325,3.424120368617587,2.675767719520256,1.285382061346958,0.23512473393017352,0.2681733246193253,0.3158488133973442,0.07342059771914114,0.1453772475464306,0.14084106547359454,0.5378832630140968,0.5949515107997868,0.5904988921731383,0.27402773562143373,0.954097892529684,1.1540716817585381,0.1029366565817636,0.06861797200500246,0.0872098734253209
24_51_r2_d1,24_51_r2_d1_cv.jpgKigali._gt.png,0.21820124257827683,0.3023055171624492,0.2527416087050406,0.684221904640126,0.8018149049243584,0.4207184654000357,0.6207975028189685,1.7271882591583125,0.3668749157692546,0.502555464307523,0.40353291580905354,0.4343292221418487,0.7227571966650211,0.5296968061412554,0.31704367488396384,0.2728235635829824,0.2575855984703485,0.12307816605341032,0.07971875404539196,0.08072785575810985,0.08030837051353092,0.5698072124167883,0.5542967774287244,0.42517980070630074,0.7126851637352957,0.6491763006083165,0.7054679114666069,0.08207292090112696,0.0790465357551775,0.07290856599775133
39_27_r0_d0,39_27_r0_d0_cv.jpgKigali._gt.png,0.23662557872537673,0.29008280247033147,0.24270114407999427,0.803723658609968,0.6954870854176243,0.3958100507043082,0.916825954892629,1.0704016547084902,0.25789774150147243,0.3783316292250238,0.3446303525797848,0.4492200746047492,0.5366172939917305,0.5159505840623533,0.28416026015266105,0.29129762695461614,0.2331917358364817,0.12040227869704086,0.07995596045308344,0.14070312307247013,0.0805345572405663,0.5784186385906469,0.521735810398015,0.43369570734702756,0.4965485183439996,0.6282491253873431,0.6990964773234264,0.09420539734024805,0.08105334096204979,0.08667740441248657
31_41_r0_d0,31_41_r0_d0_cv.jpgStockholm._gt.png,0.36646483204634206,0.7839814318329227,0.8209232926430268,0.48500580352471295,0.5133186228053237,0.7719611854781251,0.8368982185248824,1.411720559934518,2.8750076921196888,0.35945574169393696,0.2868279716928973,0.343225286169265,1.1335219045971534,0.8550026999466718,1.062810899616932,0.666655305275839,0.7074870992750802,0.6306329425139702,0.08593458418434057,0.10026527979171078,0.09032535829170228,0.633822176512971,0.5167286074552613,0.676346796936632,0.5073132619232783,0.5212704280070684,0.5981269096880933,0.1127607227896633,0.12447000017221217,0.1123585336962551
55_12_r0_d0,55_12_r0_d0_cv.jpgChicago._gt.png,0.4525701013037469,0.4815804756900361,0.42823258629899646,0.5293599683477187,0.5994904605201191,0.48461207557294256,2.3717257533067606,2.7078627438200056,2.1060542190889247,0.37443214883720427,0.4783021222385287,0.25163358870046065,1.1387879794564215,2.093015153713437,0.6852477547933813,0.16818537625844873,0.16340522727302367,0.1530654644656479,0.08343421236962717,0.09580847061979261,0.09495103529312564,0.7253242314822419,0.6056008534753637,0.5440281623483788,0.3732505089813349,0.3989562345778286,0.6300720492747314,0.09346950241030981,0.08154744735569011,0.07028733340618237
11_73_r0_d0,11_73_r0_d0_cv.jpgMexico._gt.png,0.8318467069551698,0.7164394604580738,0.9501644730546104,0.9000574324602785,1.0974559661074599,1.1835324891318741,5.538833147276076,2.3760093561378888,2.8210306388025055,0.5377748064203842,0.8366814366074395,0.6388873207979195,2.7088225833207833,3.1215783686609937,0.37278578812003615,0.48836503589248603,0.37715352595831064,0.19440968180433993,0.1376030254994889,0.11127556859666266,0.12531831323938877,1.21672962141702,0.8823101399940424,0.740512388104602,0.5764469085202072,0.44759988088763203,0.45780954298401777,0.22648259153227082,0.20306718077450114,0.2886153795872633
27_35_r1_d2,27_35_r1_d2_cv.jpgKigali._gt.png,0.7338542105364395,0.6205293347333208,0.7135994796738451,0.7964527199888144,0.8481199629318252,0.8729094213287463,5.250338077672408,6.100356635722215,6.125789194943151,0.8533250428718602,0.955259223936926,0.8176264862286625,3.348015117193456,2.0776180138065827,1.0070609482618165,0.3681390080212295,0.3048776293229712,0.2723841898554856,0.10962325841119605,0.12200915238031894,0.10216721576061741,0.8064870204403415,0.8826706327541033,0.6832088967872405,0.5030721888945482,0.3877866537031459,0.45887179538702183,0.18568515829914303,0.17266567512450912,0.22360618275777505
32_31_r1_d2,32_31_r1_d2_cv.jpgStockholm._gt.png,0.3157875962100297,0.2920649837438323,0.30688346503023783,0.2672661546424897,0.29843838426169894,0.2790064371234548,0.35463166984169586,1.158879984063562,0.37391321411379247,0.18227576170140855,0.21746354223047457,0.25334507875997586,0.42409679483794027,0.5213421131321957,0.39538654665630746,0.16919652589941506,0.17787399632537199,0.1586996865125566,0.11087591449936554,0.10040207382052359,0.09306861007174484,0.5927762701947576,0.5785750619150022,0.5092756074660137,0.5828916454586288,0.4651077337630486,0.41716830804092386,0.0958435867794733,0.0825756397153882,0.07772842432120251
63_65_r1_d0,63_65_r1_d0_cv.jpgOrlando._gt.png,0.49767961916944475,0.35082607734531845,0.33737010456784083,0.3683175048406665,0.48088353841558457,0.5263427021263233,0.4056459762345912,1.1910739248468454,0.4220508639461859,0.30523564505664763,0.42617648512913003,0.2788973362907018,0.3909609586553925,0.4484317414965481,0.3619520300645454,0.14622143752438843,0.19381998290022603,0.1523835569210414,0.0844277298580755,0.08160228648717657,0.10370431436182935,0.5860387865262601,0.5782427383700633,0.5162739578622549,0.504419208758165,0.5013187986111661,0.4647517334271033,0.08194764213294911,0.06994316930487093,0.0851751281930774
63_31_r0_d1,63_31_r0_d1_cv.jpgOrlando._gt.png,0.646934875746454,0.538259243755856,0.528320428214989,0.31034982483567364,0.29508999457109897,0.29924628549312365,1.5081244451112725,0.6432866724674459,2.0624613158643768,0.23164299306490285,0.32201855567721943,0.23843407720006507,1.4799479844637682,1.6482468737017917,1.4206292680159969,1.0450490240486687,0.8507061842743279,0.5804728272587673,0.130525105097714,0.165729507038659,0.11217581032081762,0.6031578541932103,0.4733395889534859,0.5595094801364249,1.1043847193813416,0.5879459314322812,0.5372219372864674,0.10138426787122626,0.08421016697678987,0.09220079980495666
